entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
35233865,2014-05-01,2015-04-30,c1,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,0.0,mail@projektpro.dk,0.0,0.0,0.0,35233865.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,0.0,0.0,2014-05-01,2015-04-30,0.0,0.0,0.0,2016-04-30,2015-05-01,0.0,false,false,0.0,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233865,2014-05-01,2015-04-30,c3,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,,mail@projektpro.dk,,,,35233865.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,,,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,,false,false,,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233865,2014-05-01,2015-04-30,c5,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,,mail@projektpro.dk,,,,35233865.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,,,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,,false,false,,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233865,2014-05-01,2015-04-30,c7,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,,mail@projektpro.dk,,,,35233865.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,,,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,,false,false,,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233865,2015-04-30,2015-04-30,c9,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,,mail@projektpro.dk,,,,35233865.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,,,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,,false,false,,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,80000.0,80000.0,0.0,80000.0,80000.0,80000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35233865,2015-05-01,2016-04-30,c0,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,0.0,mail@projektpro.dk,0.0,0.0,0.0,35233865.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,0.0,0.0,2014-05-01,2015-04-30,0.0,0.0,0.0,2016-04-30,2015-05-01,0.0,false,false,0.0,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233865,2015-05-01,2016-04-30,c2,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,,mail@projektpro.dk,,,,35233865.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,,,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,,false,false,,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233865,2015-05-01,2016-04-30,c4,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,,mail@projektpro.dk,,,,35233865.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,,,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,,false,false,,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233865,2015-05-01,2016-04-30,c6,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,,mail@projektpro.dk,,,,35233865.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,,,2014-05-01,2015-04-30,0.0,,,2016-04-30,2015-05-01,,false,false,,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35233865,2016-04-30,2016-04-30,c8,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2U5LzRiLzEzLzQ4ZGEtNGIwOC04YjdmLTU1MTYzNGU0NTMwOQ.xhtml,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2I2LzcxLzZhLzIxLzM4OGMtNDgwZS1iMWUzLTYyOTZiZWVmOTA2ZQ.pdf,http://regnskaber.virk.dk/56833253/ZG9rdW1lbnRsYWdlcjovLzAzL2YzLzU1LzNiL2RiLzQxZjktNDY3OS05NzVhLWE4NzBmMTI3MzNjNg.xml,true,Danmark,DK,Helsinge,3200.0,Rundinsvej,Helsinge,3200.0,3.0,MÃ¸llebakken,3200 Helsinge,"MÃ¸llebakken 3,",Regnskabsklasse B,2016-09-03,,mail@projektpro.dk,,,,35233865.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Kruckow,Handelsbanken i Helsinge,PROJEKTPRO ApS,Henrik Kruckow,,,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,,false,false,,48783882.0,false,true,Ingen bistand,urn:ofk:oid:22940976,indberetninger-20180424,2.5924106,35233865,,2018-03-28T19:00:24.993Z,2016-09-03T08:14:43.247Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-BD-47-XB,2016-09-03T08:14:43.430Z,80000.0,80000.0,0.0,80000.0,80000.0,80000.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
