entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31479223,2012-10-01,2013-09-30,ID_10,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",3181.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31479223,2012-10-01,2013-09-30,ID_12,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",3181.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31479223,2012-10-01,2013-09-30,ID_8,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",-3181.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,28404.0,486210.0,512290.0,256.0,303.0,-2277.0,-2324.0,904.0,,,,,,,,,,,,,,,,,,,,,
31479223,2013-09-30,2013-09-30,ID_14,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,,,,,,,,,282481.0,102545.0,11688.0,125000.0,260732.0,0.0,224152.0,21749.0,282481.0,58329.0,21749.0,57479.0,21749.0,99152.0,58329.0,158187.0,104205.0,3513.0,850.0,38781.0,
31479223,2013-10-01,2014-09-30,ID_0,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31479223,2013-10-01,2014-09-30,ID_1,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31479223,2013-10-01,2014-09-30,ID_11,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",-39890.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31479223,2013-10-01,2014-09-30,ID_15,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31479223,2013-10-01,2014-09-30,ID_16,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31479223,2013-10-01,2014-09-30,ID_17,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8vcGRmcy8zMTQ3OTIyMztBcFM0MzMyNDQ7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/32297413/Y3ZyLmRrOi8veGJybHMvWC1COENGOTVBMy0yMDE1MDEyOF8xMTQ4MDRfMjIz.xml,"7800, Skive",Gemsevej 15,Til den daglige ledelse i 3-D Tegneren ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",2008-05-29,2015-01-23,pa@3-dtegneren.dk,31479223.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for 3-D Tegneren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Gramstrup Andersen,Sparekassen Thy,3-D Tegneren ApS,"Revision Limfjord, Registreret Revisionsaktieselskab","GlyngÃ¸re, den 21. januar 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-09-30,2013-10-01,2015-01-21,Skive,22 99 09 07,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19536971,indberetninger-20180424,2.5118406,31479223.0,,2018-03-30T09:30:56.160Z,2015-01-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-385.734,2015-01-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
