Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
14,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0
14,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,8361.0
15,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0
15,2014-01-01,1082.0,0.0,-2500.0,0.0,0.0,0.0,0.0,125000.0,0.0,8361.0
16,2014-01-01,1082.0,0.0,-2500.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0
16,2015-01-01,2104.0,0.0,-1250.0,0.0,0.0,0.0,0.0,125000.0,0.0,8361.0
17,2015-01-01,2104.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0
17,2016-01-01,2199.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0
18,2016-01-01,2199.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0
18,2017-01-01,2239.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0
19,2017-01-01,2239.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0
19,2018-01-01,2310.0,0.0,-1250.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0
