Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
13,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
14,2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
14,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
15,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
15,2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
16,2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
16,2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
17,2015-07-01,0.0,0.0,-1875.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
17,2016-07-01,0.0,0.0,-2530.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
18,2016-07-01,0.0,0.0,-2530.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
18,2017-07-01,0.0,0.0,-1525.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.0
