Year,Start_date,ProfitLoss,GrossResult,GrossProfitLoss,Revenue,Assets,AverageNumberOfEmployees,CurrentAssets,Equity,Inventories,AddressOfReportingEntityPostCodeIdentifier
13,2011-01-01,346624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2012-01-01,98315.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2012-01-01,48300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0
14,2013-01-01,49200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0
15,2013-01-01,49200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0
15,2014-01-01,49900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0
16,2014-01-01,49900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0
16,2015-01-01,50600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0
17,2015-01-01,50600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0
17,2016-01-01,51700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0
18,2016-01-01,51700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2970.0
18,2017-01-01,52900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2970.0
19,2017-01-01,52900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2970.0
19,2018-01-01,54000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2970.0
