entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33963491,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,6590.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33963491,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33963491,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,6590.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,,5145.0,0.0,27801.0,14273.0,69.0,8452.0,22656.0,1862.0,,,,,,,,,,,,,,,,,,,,,,
33963491,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,,,,,,,,,,504255.0,287778.0,80000.0,497255.0,12956.0,-7799.0,7000.0,53000.0,504255.0,512054.0,200000.0,7000.0,200000.0,247773.0,7000.0,53000.0,-87799.0,312054.0,156477.0,64281.0,143521.0,
33963491,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,-17626.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,,4000.0,90994.0,83197.0,10187.0,2.0,-21982.0,-11797.0,-4356.0,,,,,,,,,,,,,,,,,,,,,,
33963491,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33963491,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,-17626.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33963491,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33963491,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morten Hansen
33963491,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2NmLzM5L2ViLzhkMDQtNDZiOS1iMmZkLTIwY2M3MjRlZjhlZA.pdf,http://regnskaber.virk.dk/19436933/ZG9rdW1lbnRsYWdlcjovLzAzLzY0L2I2L2ExL2M5L2UyOTYtNDVhNy05Yzg3LWVhZWYzMzI5N2YyNg.xml,true,"4760, Vordingborg","NyrÃ¥d Hovedgade 62, 1.",Til den daglige ledelse i HMH Petfood ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-05-23,2019-05-23,2011-10-10,2019-05-24,mh@handelsfirmaet.dk,19261735.0,33963491.0,19261735.0,mne16181,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for HMH Petfood ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Christensen,Navn: Morten Hansen,TOTALREVISION VORDINGBORG ApS,Lollands Bank,HMH Petfood ApS,"TOTALREVISION VORDINGBORG ApS, Registreret revisionsanpartsselskab",TappernÃ¸je,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"NÃ¦stved, 370",2018-12-31,2018-01-01,false,2019-05-23,NyrÃ¥d,20717193.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27226700,indberetninger-20180424,2.5097342,33963491.0,AWrpoWyERYGX6_YTH_ZH,2019-05-24T11:38:05.082Z,2019-05-24T11:37:11.136Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-WK,2019-05-24T11:37:11.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
