entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Goodwill,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
31493900,2012-01-01,2012-12-31,ID_10,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,353966.0,fb@fbfragt.dk,1210245.0,1505676.0,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",70291.0,243998.0,"Fur, den 13. maj 2014",70290.0,115172.0,-58535.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,44882.0,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31493900,2012-01-01,2012-12-31,ID_12,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,,fb@fbfragt.dk,,,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",,,"Fur, den 13. maj 2014",-70290.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31493900,2012-01-01,2012-12-31,ID_14,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,,fb@fbfragt.dk,,,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",,,"Fur, den 13. maj 2014",-70290.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31493900,2012-12-31,2012-12-31,ID_16,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,,fb@fbfragt.dk,,,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",,,"Fur, den 13. maj 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,4102400.0,1461.0,500000.0,1505157.0,162350.0,17637.0,2062544.0,980000.0,980000.0,16295.0,25690.0,4102400.0,1526649.0,811347.0,60000.0,811347.0,16295.0,2597243.0,60000.0,960988.0,297782.0,12608.0,1531553.0,1557243.0,513207.0,513207.0,-447084.0,2009628.0,262531.0,960988.0,715302.0,1785.0,526413.0,18899.0,153204.0,314919.0,,,
31493900,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,,fb@fbfragt.dk,,,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",,,"Fur, den 13. maj 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31493900,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,,fb@fbfragt.dk,,,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",,,"Fur, den 13. maj 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31493900,2013-01-01,2013-12-31,ID_11,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,,fb@fbfragt.dk,,,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",,,"Fur, den 13. maj 2014",367418.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31493900,2013-01-01,2013-12-31,ID_13,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,,fb@fbfragt.dk,,,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",,,"Fur, den 13. maj 2014",367418.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31493900,2013-01-01,2013-12-31,ID_17,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,,fb@fbfragt.dk,,,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",,,"Fur, den 13. maj 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31493900,2013-01-01,2013-12-31,ID_18,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8vcGRmcy8zMTQ5MzkwMDtBL1M0MzQ1MjE7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/00939413/Y3ZyLmRrOi8veGJybHMvWC00QTM2OUY0OC0yMDE0MDUxNV8wODM5MjFfNDg0.xml,"Skive, 7800",Gemsevej 15,Til kapitalejerne i Frank Baadsgaard A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-14,,fb@fbfragt.dk,,,31493900.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Frank Baadsgaard A/S.,"Vi har revideret Ã¥rsregnskabet for Frank Baadsgaard A/S for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Justesen,Frank Baadsgaard A/S,"REVISION LIMFJORD, Registreret revisionsaktieselskab",,,"Fur, den 13. maj 2014",,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-13,Skive,,97 59 31 32,RevisionspÃ¥tegning,urn:ofk:oid:21352019,indberetninger-20180424,2.5124211,31493900.0,,2018-03-31T21:39:34.606Z,2014-05-15T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-115.722,2014-05-15T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
